timestamp,brightness,detected_person_count,fps
1749143202.7774475,122.39140625,1,14.884822586944237
1749143202.8596058,122.39140625,1,14.464566539073598
1749143202.9333737,122.36892252604167,1,14.762805084207262
1749143203.0075936,122.09189453125,1,15.822550215224082
1749143203.0971096,122.09189453125,1,13.515801994870175
1749143203.1908212,121.39635091145833,1,13.386306881236404
1749143203.2752845,120.62086588541666,1,15.080321355674501
1749143203.34463,120.556865234375,1,17.179494968355137
1749143203.4270341,120.556865234375,1,16.074321722109076
1749143203.5073042,120.49274739583333,1,15.570042975501973
1749143203.5878658,120.45960286458333,1,15.5242855027012
1749143203.6613655,120.62070963541667,1,16.358698777638818
1749143203.7411296,120.62070963541667,1,16.46782230653348
1749143203.8216033,120.858046875,1,15.830791564023944
1749143203.904613,128.26786783854166,1,14.725797901116989
1749143203.9690259,128.096416015625,1,18.647737502056827
1749143204.0394776,128.096416015625,1,16.0300892524188
1749143204.112167,128.4925,1,17.194143509327837
1749143204.1921158,128.49311197916666,1,16.504889090480994
1749143204.2702541,128.49311197916666,1,16.14355293821624
1749143204.3435721,128.57569010416665,1,17.45612353367487
1749143204.4134629,128.581328125,1,15.417574456564642
1749143204.479149,128.64078125,1,18.366350275857545
1749143204.5514648,128.64078125,1,15.555202811245929
1749143204.6307437,128.70924153645834,1,15.47953882784244
1749143204.7050471,128.67904622395832,1,16.126483799962003
1749143204.7819405,128.67904622395832,1,16.295967209249607
1749143204.851634,128.6916796875,1,18.9886369902563
1749143204.93413,128.82231770833334,1,13.60872652195785
1749143205.0279508,128.82231770833334,1,13.72015015014443
1749143205.1052532,129.23934895833332,1,14.033313479358196
1749143205.1843991,129.70468424479168,1,14.073195435466346
1749143205.2603085,129.876787109375,1,14.384945329404637
1749143205.335535,129.876787109375,1,14.710097596849025
1749143205.4202924,129.95591145833333,1,13.21686099617893
1749143205.5081651,129.97077799479166,1,14.78971791711566
1749143205.5880973,130.03003580729165,1,14.443596320515878
1749143205.6683993,130.03003580729165,1,14.172582092180223
1749143205.7446404,130.01796223958334,1,14.444043978926953
1749143205.8264365,130.04928385416667,1,13.701908067533292
1749143205.897248,130.06499674479167,1,15.430676924578972
1749143205.975888,130.06499674479167,1,15.21914434596712
1749143206.054633,130.05076822916666,1,14.76519567927829
1749143206.130222,130.13583984375,1,15.517852683227542
1749143206.2110543,130.13583984375,1,14.98463723138377
1749143206.2939253,130.55437174479167,1,13.906292826885004
1749143206.3703463,130.74180989583334,1,14.233905082849404
1749143206.4430375,130.85190104166668,1,15.46042426684716
1749143206.528703,130.85190104166668,1,13.9589143692479
1749143206.607252,131.08892903645832,1,14.047742778730399
1749143206.6845577,131.32483072916668,1,14.327209184863024
1749143206.7591558,131.32483072916668,1,15.247526613975943
1749143206.8378642,131.34010091145834,1,15.167575656780288
1749143206.9369981,131.39376302083335,1,13.586464970215102
1749143207.0324857,131.35565104166668,1,13.632257338078746
1749143207.1237226,131.26665690104167,1,13.850772532089927
1749143207.217943,131.26665690104167,1,14.16726837817037
1749143207.313068,131.17545572916666,1,13.766714097718959
1749143207.403559,138.5404296875,1,14.483596895561584
1749143207.5018787,138.56941731770834,1,13.34074885937269
1749143207.5905163,138.96740559895832,1,14.666478431642224
1749143207.6856194,139.1116015625,1,14.26891518796725
1749143207.779211,139.283173828125,1,14.46536470813462
1749143207.874129,139.35116536458332,1,13.99281659876774
1749143207.9833944,139.400576171875,1,11.207825771311109
1749143208.0752416,139.45483072916667,1,14.185236142975203
1749143208.1705978,139.45483072916667,1,13.640991475783226
1749143208.2610557,139.501796875,1,13.96932831428685
1749143208.353679,139.49296875,1,14.459928924780572
1749143208.4465683,139.49296875,1,14.690776504825223
1749143208.5385303,146.09724934895834,1,14.677102151392505
1749143208.6364887,146.09724934895834,1,14.277609587336409
1749143208.7289271,147.306796875,1,14.084963034795104
1749143208.8216758,147.75795247395834,1,14.14381128668134
1749143208.9120748,147.874873046875,1,14.418621225131629
1749143209.0045974,148.01977213541667,1,14.821022287181242
1749143209.1004493,148.07009114583335,1,14.431122793243789
1749143209.1957283,148.11579752604166,1,14.34229855711139
1749143209.292282,148.17474609375,1,13.792608914320397
1749143209.385221,148.22689778645832,1,13.798553086241546
1749143209.478257,148.247236328125,1,14.015400443478699
1749143209.574616,148.31037109375,1,13.367705541185439
1749143209.6825008,148.29016927083333,1,13.2776122177218
1749143209.7686245,148.56202799479166,1,15.060178374479845
1749143209.8502114,148.82837239583333,1,14.389041313512823
1749143209.943393,149.15954427083332,1,14.678591727855398
1749143210.0404756,149.34900065104168,1,14.089363211530431
1749143210.1275315,150.18676106770835,1,15.518082334979633
1749143210.2277956,150.60961588541667,1,14.172534203089578
1749143210.3201811,150.60961588541667,1,14.241686370217739
1749143210.397201,150.80771158854168,1,14.807104505045391
1749143210.49436,150.90035807291667,1,14.37045540323137
1749143210.5758126,150.98818359375,1,16.980029339156772
1749143210.674026,151.05654622395832,1,15.151302841541355
1749143210.7699184,151.05654622395832,1,14.742775334002873
1749143210.8464801,151.16099934895834,1,19.365362361031266
1749143210.9384556,151.16694661458334,1,15.243093564300935
1749143211.031365,151.16366861979168,1,15.542348841049682
1749143211.1016154,151.16366861979168,1,17.75743019247766
1749143211.1885955,152.78904947916666,1,14.721197961923641
1749143211.2715247,153.5505859375,1,17.48362850977903
1749143211.3594892,154.13699869791665,1,14.981372347336015
1749143211.449234,154.13699869791665,1,13.206706631067227
1749143211.5472367,154.364248046875,1,15.185807569844929
1749143211.636423,154.46400065104166,1,16.582671871796048
1749143211.7409668,154.57828125,1,14.021585115164838
1749143211.834205,154.58341796875,1,13.921663285452823
1749143211.9245677,154.58341796875,1,14.855247467300275
1749143212.1017768,154.570400390625,1,13.541066648907517
1749143212.1956766,154.570400390625,1,13.814414121919743
1749143212.268004,154.467919921875,1,15.309469981995745
1749143212.3678052,154.53163411458334,1,14.211526999561482
1749143212.4425225,154.67906901041667,1,14.439568643136644
1749143212.5247412,154.63115885416667,1,13.660183744729018
1749143212.6090956,154.29003580729167,2,15.07891176168428
1749143212.707959,154.63271484375,1,14.307464702813153
1749143212.8005388,154.56437825520834,1,14.387708628992467
1749143212.8901558,154.63143880208332,2,14.970410613137558
1749143212.9807668,154.63143880208332,2,15.73470122090223
1749143213.0782862,154.42390950520834,2,14.92428043825595
1749143213.175873,155.274599609375,2,14.593353204589226
1749143213.2679436,155.6698828125,2,14.826366123508068
1749143213.3579452,155.89306640625,2,15.638779006576655
